  0.462124  1.113472  4.208218  0.862123  1   0
  1.830140 -1.663158  5.516055 -0.148450  1   0
  1.932558  0.842909  5.751846 -1.584010  1   0
 -0.005533  0.714995  2.435534 -0.200436  1   0
  1.030253 -0.999942  2.213711  0.231026  1   0
 -0.035293  0.540703  1.705604 -0.080174  1   0
  0.816610 -0.505282  1.149741  2.114730  1   0
  0.944840  0.542110  2.353889  0.224906  1   0
  1.356944  0.779637  1.340611 -0.996492  1   0
 -1.919750 -1.697163  1.669185  1.793784  1   0
  0.595459  0.475551  6.864637 -0.162340  1   0
  0.332730  1.886971  2.346209 -1.353157  1   0
  0.230276 -0.003849  4.797607  1.436405  1   0
 -1.644525 -1.535933  2.309752 -0.379122  1   0
  0.588430 -0.826893  3.534445  1.372860  1   0
 -0.631907 -1.065857  1.859405  0.244087  1   0
 -0.499157 -2.118952  3.560798 -0.150947  1   0
  0.031591  0.552707  0.421987  0.611077  1   0
  1.177361 -0.337422  2.865739 -1.429084  1   0
 -0.676608  1.555707  3.696212 -0.742146  1   0
  0.081730 -0.646735  0.622355  0.623290  1   0
 -1.587682  0.784579  1.352577 -1.963163  1   0
  2.806595  1.706659  0.868361 -0.655085  1   0
 -0.466408  0.311225  1.890864 -1.008154  1   0
 -0.051481 -0.980742  0.598260  1.203448  1   0
  1.863856  0.063011 -0.052331 -0.766880  1   0
 -0.017040 -0.244455  3.836231  0.670444  1   0
 -0.603849  0.447772 -0.970400 -1.187716  1   0
  0.139298  1.172966  2.800096 -0.903630  1   0
  0.814924 -0.021183  3.069489  0.597383  1   0
 -0.176751 -0.030235 -1.338133 -5.126174  0   1
 -0.536119  0.088056 -0.637728 -5.249975  0   1
  0.354958  1.202557  0.643759 -0.348230  0   1
 -0.581909  0.464713 -0.329104 -1.800784  0   1
 -0.030325  0.149749 -0.415430 -2.344494  0   1
  0.154468 -0.073807  0.130886 -3.558367  0   1
 -1.558304  2.812919 -0.772412 -2.073465  0   1
  0.183639 -0.176315 -0.532053 -1.857579  0   1
  1.236719  1.299133 -0.437814 -3.932918  0   1
 -1.354879 -0.073643  1.716380 -3.460313  0   1
 -0.613149  0.445910 -0.051151 -3.543808  0   1
 -0.817649  0.046348  2.344081 -4.597727  0   1
 -0.634403 -0.553751  0.244138 -4.821589  0   1
 -1.182328 -0.336246 -1.622458 -2.429096  0   1
 -1.037120 -0.526399 -0.074289 -3.372582  0   1
 -0.172674 -2.448350  0.526841 -4.629799  0   1
  0.160018  0.306906 -0.782672 -1.694523  0   1
  0.616463  0.401073 -2.689339 -3.433567  0   1
  1.004744  0.955559 -0.786166  1.814642  0   1
 -0.405861 -0.553966 -0.818733 -0.187117  0   1
  0.486193  2.284433 -0.993823 -0.472970  0   1
  0.048323 -1.911489 -1.350476 -3.713161  0   1
  0.409904 -1.361140  0.806389 -3.199046  0   1
  0.020878  0.523450 -1.590105 -4.352683  0   1
  1.272828  0.469648  0.072603 -3.219588  0   1
  0.182589  0.363762  0.465428 -4.132025  0   1
 -0.861676 -0.041933 -0.365962  0.161262  0   1
 -1.291865  1.265337  0.252764 -2.030149  0   1
  0.511143 -0.359130 -0.183990 -6.267633  0   1
 -0.848899  0.552025 -1.232846 -1.695755  0   1
 -0.787541 -0.964743  0.564939 -1.216680  0   1
  0.318984 -1.159352  0.687419 -2.327024  0   1
  0.254844 -0.263917  1.573324 -2.962594  0   1
 -0.851810 -0.334007 -0.499009 -4.517959  0   1
  1.717277  0.679999  0.404762 -1.619900  0   1
  0.579024  1.105821 -1.371110 -3.008908  0   1
  0.620140  1.492118  0.618949 -5.499666  0   1
 -0.569302 -1.594139 -0.449267 -3.757877  0   1
  0.800230  2.389361  1.896668 -0.830985  0   1
  0.276333 -0.395194 -0.070275 -3.595296  0   1
 -0.214257  0.166285  0.164804 -3.119658  0   1
 -0.682043  0.159323 -0.262331 -3.553634  0   1
  0.671288 -0.652086 -1.278674  1.484406  0   1
  0.261498  0.569046  0.379955 -3.488777  0   1
 -0.007130 -0.185261  0.360302 -2.042267  0   1
  1.191802 -0.998424 -0.179419 -4.184747  0   1
 -1.397093  0.427729  0.496893  0.165041  0   1
  0.447607 -0.082512  2.707126 -3.845831  0   1
  0.545222  1.653308  0.292357 -1.757758  0   1
  0.496570  1.695316 -0.504231 -2.072157  0   1
  0.930050  0.188376  1.779039 -0.479219  0   1
 -0.189754 -0.743424  0.576272 -5.706001  0   1
 -1.190981 -0.414700 -0.014617 -5.381125  0   1
  0.739100  0.690739  0.397011 -4.744863  0   1
 -0.949827 -0.123076  0.060924 -3.504926  0   1
 -1.612500 -1.119744  1.589939 -2.508606  0   1
  1.212968  0.201545 -0.598706 -4.685484  0   1
 -1.511277  1.125539  0.095601 -2.777463  0   1
 -0.576753  2.427943  0.773216 -6.239200  0   1
  0.279954 -0.230029 -0.711847 -2.542649  0   1
 -0.751722  0.780359  1.439503 -2.551983  0   1
  1.377278 -1.175093  1.100330  0.276554  0   1
 -0.428274  1.463507  0.284074 -2.150582  0   1
 -0.349307 -0.405332  0.148464 -2.755256  0   1
  0.468662  1.287564 -1.063071 -1.744838  0   1
 -0.900898  0.301547 -0.142515 -0.890175  0   1
 -0.919432  0.293185  0.899165 -1.428156  0   1
 -0.274693  0.710795  0.585910 -3.718260  0   1
 -0.509667 -0.623521 -0.332021 -3.040522  0   1
  0.411027 -1.244354 -0.249146 -0.243143  0   1
  0.597243 -0.085956 -0.138347 -2.919083  0   1
  0.791878  0.162295  0.953025 -4.015769  0   1
  0.991999 -1.612071 -0.655429 -3.356919  0   1
  0.132391  0.074904  3.101726 -4.726700  0   1
 -1.168298 -0.989343  0.352203 -1.611960  0   1
  0.200995  0.680611  0.539855 -0.244098  0   1
  1.714869 -0.649774 -0.383883 -3.236631  0   1
  1.145033 -1.165481  1.168894 -0.589170  0   1
  0.556412  0.955095 -1.511024 -1.732596  0   1
 -1.634256 -0.315306 -0.426065 -1.978463  0   1
 -1.537343  0.979198  2.069533 -1.234530  0   1
 -0.606717 -0.702822 -0.851354 -5.766006  0   1
  0.606334 -0.193069  0.327640  0.093448  0   1
  1.761705 -0.719014  0.220303 -5.581338  0   1
  1.101575 -0.321841  0.229237 -1.401025  0   1
 -1.116022  0.413083  0.174767 -0.659195  0   1
 -0.121076  1.313226 -0.138642 -3.867441  0   1
 -0.073027 -2.736570 -1.418501  0.185021  0   1
  0.560333  0.537933 -0.442867 -5.798778  0   1
  1.686460 -1.180070 -0.681453 -6.712018  0   1
 -0.665853 -1.091440  0.020790 -2.523669  0   1
  0.462124  1.113472  0.697565 -1.387117  0   1
  1.830140 -1.663158  1.452645 -3.277724  0   1
  1.932558  0.842909  1.588779 -5.963411  0   1
 -0.005533  0.714995 -0.325894 -3.374980  0   1
  1.030253 -0.999942 -0.453964 -2.567790  0   1
 -0.035293  0.540703 -0.747320 -3.149992  0   1
  0.816610 -0.505282 -1.068248  0.956297  0   1
  0.944840  0.542110 -0.373033 -2.579239  0   1
  1.356944  0.779637 -0.958049 -4.864266  0   1
 -1.919750 -1.697163 -0.768347  0.355863  0   1
  0.595459  0.475551  2.231250 -3.303710  0   1
  0.332730  1.886971 -0.377466 -5.531525  0   1
  0.230276 -0.003849  1.037849 -0.312733  0   1
 -1.644525 -1.535933 -0.398515 -3.709271  0   1
  0.588430 -0.826893  0.308562 -0.431615  0   1
 -0.631907 -1.065857 -0.658524 -2.543354  0   1
 -0.499157 -2.118952  0.323777 -3.282394  0   1
  0.031591  0.552707 -1.488417 -1.856779  0   1
  1.177361 -0.337422 -0.077516 -5.673571  0   1
 -0.676608  1.555707  0.401958 -4.388429  0   1
  0.081730 -0.646735 -1.372734 -1.833932  0   1
 -1.587682  0.784579 -0.951140 -6.672742  0   1
  2.806595  1.706659 -1.230702 -4.225551  0   1
 -0.466408  0.311225 -0.640360 -4.886083  0   1
 -0.051481 -0.980742 -1.386645 -0.748555  0   1
  1.863856  0.063011 -1.762264 -4.434701  0   1
 -0.017040 -0.244455  0.482799 -1.745714  0   1
 -0.603849  0.447772 -2.292312 -5.222012  0   1
  0.139298  1.172966 -0.115415 -4.690536  0   1
  0.814924 -0.021183  0.040120 -1.882399  0   1
